focal_method,test_prefix,docstring
"public int calcHash(int[] q, int qlen) {
    if (qlen < 4) {
        throw new IllegalArgumentException();
    }
    /* And then change handling again for ""multi-quad"" case; mostly
         * to make calculation of collisions less fun. For example,
         * add seed bit later in the game, and switch plus/xor around,
         * use different shift lengths.
         */
    int hash = q[0] ^ _seed;
    hash += (hash >>> 9);
    hash += q[1];
    hash += (hash >>> 15);
    hash *= MULT;
    hash ^= q[2];
    hash += (hash >>> 4);
    for (int i = 3; i < qlen; ++i) {
        int next = q[i];
        next = next ^ (next >> 21);
        hash += next;
    }
    hash *= MULT2;
    // and finally shuffle some more once done
    hash += (hash >>> 19);
    hash ^= (hash << 5);
    return hash;
}","public void test5478() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.calcHash((int[]) null, 37);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public String addName(String name, int[] q, int qlen) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int offset;
    switch(qlen) {
        case 1:
            {
                offset = _findOffsetForAdd(calcHash(q[0]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 3] = 1;
            }
            break;
        case 2:
            {
                offset = _findOffsetForAdd(calcHash(q[0], q[1]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 1] = q[1];
                _hashArea[offset + 3] = 2;
            }
            break;
        case 3:
            {
                offset = _findOffsetForAdd(calcHash(q[0], q[1], q[2]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 1] = q[1];
                _hashArea[offset + 2] = q[2];
                _hashArea[offset + 3] = 3;
            }
            break;
        default:
            final int hash = calcHash(q, qlen);
            offset = _findOffsetForAdd(hash);
            _hashArea[offset] = hash;
            int longStart = _appendLongName(q, qlen);
            _hashArea[offset + 1] = longStart;
            _hashArea[offset + 3] = qlen;
    }
    // plus add the actual String
    _names[offset >> 2] = name;
    // and finally; see if we really should rehash.
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test5579() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    int[] intArray0 = new int[9];
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.addName("") does not override copy(); it has to"", intArray0, 1);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public String addName(String name, int[] q, int qlen) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int offset;
    switch(qlen) {
        case 1:
            {
                offset = _findOffsetForAdd(calcHash(q[0]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 3] = 1;
            }
            break;
        case 2:
            {
                offset = _findOffsetForAdd(calcHash(q[0], q[1]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 1] = q[1];
                _hashArea[offset + 3] = 2;
            }
            break;
        case 3:
            {
                offset = _findOffsetForAdd(calcHash(q[0], q[1], q[2]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 1] = q[1];
                _hashArea[offset + 2] = q[2];
                _hashArea[offset + 3] = 3;
            }
            break;
        default:
            final int hash = calcHash(q, qlen);
            offset = _findOffsetForAdd(hash);
            _hashArea[offset] = hash;
            int longStart = _appendLongName(q, qlen);
            _hashArea[offset + 1] = longStart;
            _hashArea[offset + 3] = qlen;
    }
    // plus add the actual String
    _names[offset >> 2] = name;
    // and finally; see if we really should rehash.
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test5680() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot(0);
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild(0);
    int[] intArray0 = new int[8];
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer1.addName(""Spill-over slots in symbol table with "", intArray0, (-936));
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"/*
    /**********************************************************
    /* API, accessors
    /**********************************************************
     */
public int size() {
    if (_tableInfo != null) {
        // root table
        return _tableInfo.get().count;
    }
    // nope, child table
    return _count;
}","public void test5781() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot((-80));
    byteQuadsCanonicalizer0.tertiaryCount();
    assertEquals(0, byteQuadsCanonicalizer0.size());
}",""
"public int hashSeed() {
    return _seed;
}","public void test5782() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot((-80));
    byteQuadsCanonicalizer0.tertiaryCount();
    assertEquals((-80), byteQuadsCanonicalizer0.hashSeed());
}",""
"public boolean maybeDirty() {
    return !_hashShared;
}","public void test5883() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    boolean boolean0 = byteQuadsCanonicalizer0.maybeDirty();
    assertTrue(boolean0);
}","/**
 * Method called to check to quickly see if a child symbol table
 * may have gotten additional entries. Used for checking to see
 * if a child table should be merged into shared table.
 */"
"/*
    /**********************************************************
    /* API, accessors
    /**********************************************************
     */
public int size() {
    if (_tableInfo != null) {
        // root table
        return _tableInfo.get().count;
    }
    // nope, child table
    return _count;
}","public void test5884() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    boolean boolean0 = byteQuadsCanonicalizer0.maybeDirty();
    assertEquals(0, byteQuadsCanonicalizer0.size());
}",""
"public int hashSeed() {
    return _seed;
}","public void test5885() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    boolean boolean0 = byteQuadsCanonicalizer0.maybeDirty();
    assertEquals(839877741, byteQuadsCanonicalizer0.hashSeed());
}",""
"public int bucketCount() {
    return _hashSize;
}","public void test5986() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild(4);
    boolean boolean0 = byteQuadsCanonicalizer1.maybeDirty();
    assertEquals(64, byteQuadsCanonicalizer1.bucketCount());
}","/**
 * Returns number of primary slots table has currently
 */"
"/*
    /**********************************************************
    /* API, accessors
    /**********************************************************
     */
public int size() {
    if (_tableInfo != null) {
        // root table
        return _tableInfo.get().count;
    }
    // nope, child table
    return _count;
}","public void test5987() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild(4);
    boolean boolean0 = byteQuadsCanonicalizer1.maybeDirty();
    assertEquals(0, byteQuadsCanonicalizer1.size());
}",""
"public boolean maybeDirty() {
    return !_hashShared;
}","public void test5988() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild(4);
    boolean boolean0 = byteQuadsCanonicalizer1.maybeDirty();
    assertFalse(boolean0);
}","/**
 * Method called to check to quickly see if a child symbol table
 * may have gotten additional entries. Used for checking to see
 * if a child table should be merged into shared table.
 */"
"public int hashSeed() {
    return _seed;
}","public void test5989() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild(4);
    boolean boolean0 = byteQuadsCanonicalizer1.maybeDirty();
    assertEquals(839877741, byteQuadsCanonicalizer1.hashSeed());
}",""
"public int spilloverCount() {
    // difference between spillover end, start, divided by 4 (four ints per slot)
    return (_spilloverEnd - _spilloverStart()) >> 2;
}","public void test5990() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild(4);
    boolean boolean0 = byteQuadsCanonicalizer1.maybeDirty();
    assertEquals(0, byteQuadsCanonicalizer1.spilloverCount());
}","/**
 * Method mostly needed by unit tests; calculates number of entries
 * in shared spillover area
 */"
"/*
    /**********************************************************
    /* API, accessors
    /**********************************************************
     */
public int size() {
    if (_tableInfo != null) {
        // root table
        return _tableInfo.get().count;
    }
    // nope, child table
    return _count;
}","public void test6091() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot((-546));
    int int0 = byteQuadsCanonicalizer0.calcHash(6000);
    assertEquals(0, byteQuadsCanonicalizer0.size());
}",""
"public int calcHash(int q1) {
    int hash = q1 ^ _seed;
    /* 29-Mar-2015, tatu: Earlier used 15 + 9 right shifts, which worked ok
         *    except for one specific problem case: numbers. So needed to make sure
         *    that all 4 least-significant bits participate in hash. Couple of ways
         *    to work it out, but this is the simplest, fast and seems to do ok.
         */
    // to xor hi- and low- 16-bits
    hash += (hash >>> 16);
    hash ^= (hash >>> 12);
    return hash;
}","public void test6092() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot((-546));
    int int0 = byteQuadsCanonicalizer0.calcHash(6000);
    assertEquals(60067, int0);
}",""
"/*
    /**********************************************************
    /* API, accessors
    /**********************************************************
     */
public int size() {
    if (_tableInfo != null) {
        // root table
        return _tableInfo.get().count;
    }
    // nope, child table
    return _count;
}","public void test6193() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    int int0 = byteQuadsCanonicalizer0.calcHash(0, (-998));
    assertEquals(0, byteQuadsCanonicalizer0.size());
}",""
"public int calcHash(int q1, int q2) {
    // For two quads, let's change algorithm a bit, to spice
    // things up (can do bit more processing anyway)
    int hash = q1;
    // try mixing first and second byte pairs first
    hash += (hash >>> 15);
    // as well as lowest 2 bytes
    hash ^= (hash >>> 9);
    // then add second quad
    hash += (q2 * MULT);
    hash ^= _seed;
    // and shuffle some more
    hash += (hash >>> 16);
    hash ^= (hash >>> 4);
    hash += (hash << 3);
    return hash;
}","public void test6194() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    int int0 = byteQuadsCanonicalizer0.calcHash(0, (-998));
    assertEquals((-895122595), int0);
}",""
"/*
    /**********************************************************
    /* API, accessors
    /**********************************************************
     */
public int size() {
    if (_tableInfo != null) {
        // root table
        return _tableInfo.get().count;
    }
    // nope, child table
    return _count;
}","public void test6295() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot((-1599));
    int int0 = byteQuadsCanonicalizer0.calcHash((-704), (-898), 2122);
    assertEquals(0, byteQuadsCanonicalizer0.size());
}",""
"public int calcHash(int q1, int q2, int q3) {
    // use same algorithm as multi-byte, tested to work well
    int hash = q1 ^ _seed;
    hash += (hash >>> 9);
    hash *= MULT3;
    hash += q2;
    hash *= MULT;
    hash += (hash >>> 15);
    hash ^= q3;
    // 26-Mar-2015, tatu: As per two-quad case, a short shift seems to help more here
    hash += (hash >>> 4);
    hash += (hash >>> 15);
    hash ^= (hash << 9);
    return hash;
}","public void test6296() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot((-1599));
    int int0 = byteQuadsCanonicalizer0.calcHash((-704), (-898), 2122);
    assertEquals(628642162, int0);
}",""
"public int spilloverCount() {
    // difference between spillover end, start, divided by 4 (four ints per slot)
    return (_spilloverEnd - _spilloverStart()) >> 2;
}","public void test6397() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot(0);
    int int0 = byteQuadsCanonicalizer0.spilloverCount();
    assertEquals(0, int0);
}","/**
 * Method mostly needed by unit tests; calculates number of entries
 * in shared spillover area
 */"
"public int hashSeed() {
    return _seed;
}","public void test6398() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot(0);
    int int0 = byteQuadsCanonicalizer0.spilloverCount();
    assertEquals(0, byteQuadsCanonicalizer0.hashSeed());
}",""
"static int _calcTertiaryShift(int primarySlots) {
    // first: we only get 1/4 of slots of primary, to divide
    int tertSlots = (primarySlots) >> 2;
    // default is for buckets of 4 slots (each 4 ints, i.e. 1 << 4)
    if (tertSlots < 64) {
        return 4;
    }
    if (tertSlots <= 256) {
        // buckets of 8 slots (up to 256 == 32 x 8)
        return 5;
    }
    if (tertSlots <= 1024) {
        // buckets of 16 slots (up to 1024 == 64 x 16)
        return 6;
    }
    // and biggest buckets have 32 slots
    return 7;
}","public void test6499() throws Throwable {
    int int0 = ByteQuadsCanonicalizer._calcTertiaryShift(4276);
    assertEquals(7, int0);
}",""
"static int _calcTertiaryShift(int primarySlots) {
    // first: we only get 1/4 of slots of primary, to divide
    int tertSlots = (primarySlots) >> 2;
    // default is for buckets of 4 slots (each 4 ints, i.e. 1 << 4)
    if (tertSlots < 64) {
        return 4;
    }
    if (tertSlots <= 256) {
        // buckets of 8 slots (up to 256 == 32 x 8)
        return 5;
    }
    if (tertSlots <= 1024) {
        // buckets of 16 slots (up to 1024 == 64 x 16)
        return 6;
    }
    // and biggest buckets have 32 slots
    return 7;
}","public void test65100() throws Throwable {
    int int0 = ByteQuadsCanonicalizer._calcTertiaryShift(1893);
    assertEquals(6, int0);
}",""
"static int _calcTertiaryShift(int primarySlots) {
    // first: we only get 1/4 of slots of primary, to divide
    int tertSlots = (primarySlots) >> 2;
    // default is for buckets of 4 slots (each 4 ints, i.e. 1 << 4)
    if (tertSlots < 64) {
        return 4;
    }
    if (tertSlots <= 256) {
        // buckets of 8 slots (up to 256 == 32 x 8)
        return 5;
    }
    if (tertSlots <= 1024) {
        // buckets of 16 slots (up to 1024 == 64 x 16)
        return 6;
    }
    // and biggest buckets have 32 slots
    return 7;
}","public void test66101() throws Throwable {
    int int0 = ByteQuadsCanonicalizer._calcTertiaryShift(507);
    assertEquals(5, int0);
}",""
"protected void _reportTooManyCollisions() {
    // First: do not fuzz about small symbol tables; may get balanced by doubling up
    if (_hashSize <= 1024) {
        // would have spill-over area of 128 entries
        return;
    }
    throw new IllegalStateException(""Spill-over slots in symbol table with "" + _count + "" entries, hash area of "" + _hashSize + "" slots is now full (all "" + (_hashSize >> 3) + "" slots -- suspect a DoS attack based on hash collisions."" + "" You can disable the check via `JsonFactory.Feature.FAIL_ON_SYMBOL_HASH_OVERFLOW`"");
}","public void test67102() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot(1707);
    byteQuadsCanonicalizer0._hashSize = 1120185;
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0._reportTooManyCollisions();
        fail(""Expecting exception: IllegalStateException"");
    } catch (IllegalStateException e) {
        //
        // Spill-over slots in symbol table with 0 entries, hash area of 1120185 slots is now full (all 140023 slots -- suspect a DoS attack based on hash collisions. You can disable the check via `JsonFactory.Feature.FAIL_ON_SYMBOL_HASH_OVERFLOW`
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public String findName(int[] q, int qlen) {
    /* This version differs significantly, because longer names do not fit within cell.
         * Rather, they contain hash in main slot, and offset+length to extension area
         * that contains actual quads.
         */
    if (qlen < 4) {
        // another sanity check
        if (qlen == 3) {
            return findName(q[0], q[1], q[2]);
        }
        if (qlen == 2) {
            return findName(q[0], q[1]);
        }
        return findName(q[0]);
    }
    final int hash = calcHash(q, qlen);
    int offset = _calcOffset(hash);
    final int[] hashArea = _hashArea;
    final int len = hashArea[offset + 3];
    if ((hash == hashArea[offset]) && (len == qlen)) {
        // probable but not guaranteed: verify
        if (_verifyLongName(q, qlen, hashArea[offset + 1])) {
            return _names[offset >> 2];
        }
    }
    if (len == 0) {
        // empty slot; unlikely but avoid further lookups if so
        return null;
    }
    // secondary?
    int offset2 = _secondaryStart + ((offset >> 3) << 2);
    final int len2 = hashArea[offset2 + 3];
    if ((hash == hashArea[offset2]) && (len2 == qlen)) {
        if (_verifyLongName(q, qlen, hashArea[offset2 + 1])) {
            return _names[offset2 >> 2];
        }
    }
    if (len == 0) {
        // empty slot? Short-circuit if no more spillovers
        return null;
    }
    return _findSecondary(offset, hash, q, qlen);
}","public void test68103() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    int[] intArray0 = new int[9];
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.findName(intArray0, 4);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public int calcHash(int[] q, int qlen) {
    if (qlen < 4) {
        throw new IllegalArgumentException();
    }
    /* And then change handling again for ""multi-quad"" case; mostly
         * to make calculation of collisions less fun. For example,
         * add seed bit later in the game, and switch plus/xor around,
         * use different shift lengths.
         */
    int hash = q[0] ^ _seed;
    hash += (hash >>> 9);
    hash += q[1];
    hash += (hash >>> 15);
    hash *= MULT;
    hash ^= q[2];
    hash += (hash >>> 4);
    for (int i = 3; i < qlen; ++i) {
        int next = q[i];
        next = next ^ (next >> 21);
        hash += next;
    }
    hash *= MULT2;
    // and finally shuffle some more once done
    hash += (hash >>> 19);
    hash ^= (hash << 5);
    return hash;
}","public void test69104() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    int[] intArray0 = new int[1];
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.calcHash(intArray0, 0);
        fail(""Expecting exception: IllegalArgumentException"");
    } catch (IllegalArgumentException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"/*
    /**********************************************************
    /* API, mutators
    /**********************************************************
     */
public String addName(String name, int q1) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int offset = _findOffsetForAdd(calcHash(q1));
    _hashArea[offset] = q1;
    _hashArea[offset + 3] = 1;
    _names[offset >> 2] = name;
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test70105() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot(7);
    int[] intArray0 = new int[8];
    intArray0[3] = 7;
    byteQuadsCanonicalizer0._hashArea = intArray0;
    byteQuadsCanonicalizer0._spilloverEnd = 7;
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.addName(""w|cN^aF"", 7);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
    } catch (ArrayIndexOutOfBoundsException e) {
        //
        // 10
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public int primaryCount() {
    int count = 0;
    for (int offset = 3, end = _secondaryStart; offset < end; offset += 4) {
        if (_hashArea[offset] != 0) {
            ++count;
        }
    }
    return count;
}","public void test71106() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild((-1));
    byteQuadsCanonicalizer1._count = 1902;
    byteQuadsCanonicalizer1._spilloverEnd = 1902;
    byteQuadsCanonicalizer1.addName(""($&ki{s"", 1902, 1902, 0);
    assertEquals(1, byteQuadsCanonicalizer1.primaryCount());
}","/**
 * Method mostly needed by unit tests; calculates number of
 * entries that are in the primary slot set. These are
 * ""perfect"" entries, accessible with a single lookup
 */"
"public String addName(String name, int[] q, int qlen) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int offset;
    switch(qlen) {
        case 1:
            {
                offset = _findOffsetForAdd(calcHash(q[0]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 3] = 1;
            }
            break;
        case 2:
            {
                offset = _findOffsetForAdd(calcHash(q[0], q[1]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 1] = q[1];
                _hashArea[offset + 3] = 2;
            }
            break;
        case 3:
            {
                offset = _findOffsetForAdd(calcHash(q[0], q[1], q[2]));
                _hashArea[offset] = q[0];
                _hashArea[offset + 1] = q[1];
                _hashArea[offset + 2] = q[2];
                _hashArea[offset + 3] = 3;
            }
            break;
        default:
            final int hash = calcHash(q, qlen);
            offset = _findOffsetForAdd(hash);
            _hashArea[offset] = hash;
            int longStart = _appendLongName(q, qlen);
            _hashArea[offset + 1] = longStart;
            _hashArea[offset + 3] = qlen;
    }
    // plus add the actual String
    _names[offset >> 2] = name;
    // and finally; see if we really should rehash.
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test72107() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    int[] intArray0 = new int[6];
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.addName(""Failed copy(): "", intArray0, 2);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public String addName(String name, int q1, int q2) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int hash = (q2 == 0) ? calcHash(q1) : calcHash(q1, q2);
    int offset = _findOffsetForAdd(hash);
    _hashArea[offset] = q1;
    _hashArea[offset + 1] = q2;
    _hashArea[offset + 3] = 2;
    _names[offset >> 2] = name;
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test73108() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild((-1));
    byteQuadsCanonicalizer1.addName(""U%I4h|ch2F"", 1902);
    byteQuadsCanonicalizer1._count = 1902;
    byteQuadsCanonicalizer1.addName(""($&ki{s"", 1902, 1902, 0);
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer1.addName(""($&ki{s"", 0, (-1916));
        fail(""Expecting exception: IllegalStateException"");
    } catch (IllegalStateException e) {
        //
        // Failed rehash(): old count=1903, copyCount=2
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"/*
    /**********************************************************
    /* API, mutators
    /**********************************************************
     */
public String addName(String name, int q1) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int offset = _findOffsetForAdd(calcHash(q1));
    _hashArea[offset] = q1;
    _hashArea[offset + 3] = 1;
    _names[offset >> 2] = name;
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test74109() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    ByteQuadsCanonicalizer byteQuadsCanonicalizer1 = byteQuadsCanonicalizer0.makeChild(1156);
    byteQuadsCanonicalizer1._count = 1156;
    byteQuadsCanonicalizer1.addName(""($&ki{s"", 1156, 1156, 0);
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer1.addName((String) null, 0);
        fail(""Expecting exception: IllegalStateException"");
    } catch (IllegalStateException e) {
        //
        // Failed rehash(): old count=1157, copyCount=1
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public String addName(String name, int q1, int q2, int q3) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int offset = _findOffsetForAdd(calcHash(q1, q2, q3));
    _hashArea[offset] = q1;
    _hashArea[offset + 1] = q2;
    _hashArea[offset + 2] = q3;
    _hashArea[offset + 3] = 3;
    _names[offset >> 2] = name;
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test75110() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.addName(""($&ki{s"", 0, 0, 0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public String addName(String name, int q1, int q2) {
    _verifySharing();
    if (_intern) {
        name = InternCache.instance.intern(name);
    }
    int hash = (q2 == 0) ? calcHash(q1) : calcHash(q1, q2);
    int offset = _findOffsetForAdd(hash);
    _hashArea[offset] = q1;
    _hashArea[offset + 1] = q2;
    _hashArea[offset + 3] = 2;
    _names[offset >> 2] = name;
    ++_count;
    _verifyNeedForRehash();
    return name;
}","public void test76111() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot();
    // Undeclared exception!
    try {
        byteQuadsCanonicalizer0.addName(""W2kvM`gi}5(gPbyz"", 0, 0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer"", e);
    }
}",""
"public String findName(int q1, int q2) {
    int offset = _calcOffset(calcHash(q1, q2));
    final int[] hashArea = _hashArea;
    int len = hashArea[offset + 3];
    if (len == 2) {
        if ((q1 == hashArea[offset]) && (q2 == hashArea[offset + 1])) {
            return _names[offset >> 2];
        }
    } else if (len == 0) {
        // empty slot; unlikely but avoid further lookups if so
        return null;
    }
    // secondary?
    int offset2 = _secondaryStart + ((offset >> 3) << 2);
    len = hashArea[offset2 + 3];
    if (len == 2) {
        if ((q1 == hashArea[offset2]) && (q2 == hashArea[offset2 + 1])) {
            return _names[offset2 >> 2];
        }
    } else if (len == 0) {
        // empty slot? Short-circuit if no more spillovers
        return null;
    }
    return _findSecondary(offset, q1, q2);
}","public void test77112() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot(19);
    int[] intArray0 = new int[4];
    intArray0[0] = 19;
    intArray0[1] = 19;
    intArray0[3] = 19;
    byteQuadsCanonicalizer0._hashArea = intArray0;
    String string0 = byteQuadsCanonicalizer0.findName(19, 0);
    assertNull(string0);
}",""
"/*
    /**********************************************************
    /* API, accessors
    /**********************************************************
     */
public int size() {
    if (_tableInfo != null) {
        // root table
        return _tableInfo.get().count;
    }
    // nope, child table
    return _count;
}","public void test78113() throws Throwable {
    ByteQuadsCanonicalizer byteQuadsCanonicalizer0 = ByteQuadsCanonicalizer.createRoot(19);
    int[] intArray0 = new int[4];
    intArray0[0] = 19;
    intArray0[3] = 19;
    byteQuadsCanonicalizer0._hashArea = intArray0;
    byteQuadsCanonicalizer0.findName(19, 0);
    assertEquals(0, byteQuadsCanonicalizer0.size());
}",""
