focal_method,test_prefix,docstring
"public String asPath() {
    if (id != null) {
        return ""id('"" + escape(id) + ""')"";
    }
    StringBuffer buffer = new StringBuffer();
    if (parent != null) {
        buffer.append(parent.asPath());
    }
    switch(node.getNodeType()) {
        case Node.ELEMENT_NODE:
            // If the parent pointer is not a DOMNodePointer, it is
            // the parent's responsibility to produce the node test part
            // of the path
            if (parent instanceof DOMNodePointer) {
                if (buffer.length() == 0 || buffer.charAt(buffer.length() - 1) != '/') {
                    buffer.append('/');
                }
                String ln = DOMNodePointer.getLocalName(node);
                String nsURI = getNamespaceURI();
                if (equalStrings(nsURI, getNamespaceResolver().getDefaultNamespaceURI())) {
                    buffer.append(ln);
                    buffer.append('[');
                    buffer.append(getRelativePositionByName()).append(']');
                } else {
                    String prefix = getNamespaceResolver().getPrefix(nsURI);
                    if (prefix != null) {
                        buffer.append(prefix);
                        buffer.append(':');
                        buffer.append(ln);
                        buffer.append('[');
                        buffer.append(getRelativePositionByName());
                        buffer.append(']');
                    } else {
                        buffer.append(""node()"");
                        buffer.append('[');
                        buffer.append(getRelativePositionOfElement());
                        buffer.append(']');
                    }
                }
            }
            break;
        case Node.TEXT_NODE:
        case Node.CDATA_SECTION_NODE:
            buffer.append(""/text()"");
            buffer.append('[');
            buffer.append(getRelativePositionOfTextNode()).append(']');
            break;
        case Node.PROCESSING_INSTRUCTION_NODE:
            String target = ((ProcessingInstruction) node).getTarget();
            buffer.append(""/processing-instruction(\'"");
            buffer.append(target).append(""')"");
            buffer.append('[');
            buffer.append(getRelativePositionOfPI(target)).append(']');
            break;
        case Node.DOCUMENT_NODE:
    }
    return buffer.toString();
}","public void test5252() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = Locale.GERMAN;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    DOMNodePointer dOMNodePointer1 = new DOMNodePointer(dOMNodePointer0, iIOMetadataNode0);
    // Undeclared exception!
    try {
        dOMNodePointer1.asPath();
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.apache.commons.jxpath.ri.model.dom.DOMNodePointer"", e);
    }
}",""
"public String asPath() {
    if (id != null) {
        return ""id('"" + escape(id) + ""')"";
    }
    StringBuffer buffer = new StringBuffer();
    if (parent != null) {
        buffer.append(parent.asPath());
    }
    switch(node.getNodeType()) {
        case Node.ELEMENT_NODE:
            // If the parent pointer is not a DOMNodePointer, it is
            // the parent's responsibility to produce the node test part
            // of the path
            if (parent instanceof DOMNodePointer) {
                if (buffer.length() == 0 || buffer.charAt(buffer.length() - 1) != '/') {
                    buffer.append('/');
                }
                String ln = DOMNodePointer.getLocalName(node);
                String nsURI = getNamespaceURI();
                if (equalStrings(nsURI, getNamespaceResolver().getDefaultNamespaceURI())) {
                    buffer.append(ln);
                    buffer.append('[');
                    buffer.append(getRelativePositionByName()).append(']');
                } else {
                    String prefix = getNamespaceResolver().getPrefix(nsURI);
                    if (prefix != null) {
                        buffer.append(prefix);
                        buffer.append(':');
                        buffer.append(ln);
                        buffer.append('[');
                        buffer.append(getRelativePositionByName());
                        buffer.append(']');
                    } else {
                        buffer.append(""node()"");
                        buffer.append('[');
                        buffer.append(getRelativePositionOfElement());
                        buffer.append(']');
                    }
                }
            }
            break;
        case Node.TEXT_NODE:
        case Node.CDATA_SECTION_NODE:
            buffer.append(""/text()"");
            buffer.append('[');
            buffer.append(getRelativePositionOfTextNode()).append(']');
            break;
        case Node.PROCESSING_INSTRUCTION_NODE:
            String target = ((ProcessingInstruction) node).getTarget();
            buffer.append(""/processing-instruction(\'"");
            buffer.append(target).append(""')"");
            buffer.append('[');
            buffer.append(getRelativePositionOfPI(target)).append(']');
            break;
        case Node.DOCUMENT_NODE:
    }
    return buffer.toString();
}","public void test5353() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = Locale.GERMAN;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer((Node) null, locale0, ""Btf(jg8 "");
    DOMNodePointer dOMNodePointer1 = new DOMNodePointer(dOMNodePointer0, iIOMetadataNode0);
    // Undeclared exception!
    try {
        dOMNodePointer1.asPath();
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.apache.commons.jxpath.ri.model.dom.DOMNodePointer"", e);
    }
}",""
"public void remove() {
    Node parent = node.getParentNode();
    if (parent == null) {
        throw new JXPathException(""Cannot remove root DOM node"");
    }
    parent.removeChild(node);
}","public void test5454() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = new Locale(""http"");
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    // Undeclared exception!
    try {
        dOMNodePointer0.remove();
        fail(""Expecting exception: RuntimeException"");
    } catch (RuntimeException e) {
        //
        // Cannot remove root DOM node
        //
        verifyException(""org.apache.commons.jxpath.ri.model.dom.DOMNodePointer"", e);
    }
}",""
"public int getIndex() {
    return index;
}","public void test5555() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Node node0 = iIOMetadataNode0.insertBefore(iIOMetadataNode0, iIOMetadataNode0);
    Locale locale0 = Locale.CHINESE;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(node0, locale0);
    dOMNodePointer0.remove();
    assertEquals(Integer.MIN_VALUE, dOMNodePointer0.getIndex());
}","/**
 * If the pointer represents a collection, the index identifies
 * an element of that collection.  The default value of <code>index</code>
 * is <code>WHOLE_COLLECTION</code>, which just means that the pointer
 * is not indexed at all.
 * Note: the index on NodePointer starts with 0, not 1.
 */"
"int getPosition();","public void test5656() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""|tE=\""CvJ=Xn/!"");
    Locale locale0 = Locale.TRADITIONAL_CHINESE;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0, ""|tE=\""CvJ=Xn/!"");
    QName qName0 = dOMNodePointer0.getName();
    JXPathContext jXPathContext0 = JXPathContext.newContext((Object) ""=eY/o,E1"");
    dOMNodePointer0.createAttribute(jXPathContext0, qName0);
    NodeIterator nodeIterator0 = dOMNodePointer0.namespaceIterator();
    assertEquals(0, nodeIterator0.getPosition());
}",""
"public NodePointer createAttribute(JXPathContext context, QName name) {
    if (!(node instanceof Element)) {
        return super.createAttribute(context, name);
    }
    Element element = (Element) node;
    String prefix = name.getPrefix();
    if (prefix != null) {
        String ns = getNamespaceURI(prefix);
        if (ns == null) {
            throw new JXPathException(""Unknown namespace prefix: "" + prefix);
        }
        element.setAttributeNS(ns, name.toString(), """");
    } else {
        if (!element.hasAttribute(name.getName())) {
            element.setAttribute(name.getName(), """");
        }
    }
    NodeIterator it = attributeIterator(name);
    it.setPosition(1);
    return it.getNodePointer();
}","public void test5757() throws Throwable {
    Locale locale0 = Locale.CANADA;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer((Node) null, locale0);
    JXPathContext jXPathContext0 = JXPathContext.newContext((Object) null);
    QName qName0 = new QName(""c^x4S_Fl$q"", ""anglais (Canada)"");
    // Undeclared exception!
    try {
        dOMNodePointer0.createAttribute(jXPathContext0, qName0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.apache.commons.jxpath.ri.model.dom.DOMNodePointer"", e);
    }
}",""
"public boolean isNode() {
    return !isContainer();
}","public void test5858() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = Locale.GERMANY;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    dOMNodePointer0.setValue((Object) null);
    assertTrue(dOMNodePointer0.isNode());
}","/**
 * @deprecated Please use !isContainer()
 */"
"public boolean isNode() {
    return !isContainer();
}","public void test5959() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""NfpaXq6vRyz*mn;Z\""Up"");
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, (Locale) null);
    dOMNodePointer0.setValue(iIOMetadataNode0);
    assertTrue(dOMNodePointer0.isNode());
}","/**
 * @deprecated Please use !isContainer()
 */"
"public void setValue(Object value) {
    if (node.getNodeType() == Node.TEXT_NODE || node.getNodeType() == Node.CDATA_SECTION_NODE) {
        String string = (String) TypeUtils.convert(value, String.class);
        if (string != null && !string.equals("""")) {
            node.setNodeValue(string);
        } else {
            node.getParentNode().removeChild(node);
        }
    } else {
        NodeList children = node.getChildNodes();
        int count = children.getLength();
        for (int i = count; --i >= 0; ) {
            Node child = children.item(i);
            node.removeChild(child);
        }
        if (value instanceof Node) {
            Node valueNode = (Node) value;
            if (valueNode instanceof Element || valueNode instanceof Document) {
                children = valueNode.getChildNodes();
                for (int i = 0; i < children.getLength(); i++) {
                    Node child = children.item(i);
                    node.appendChild(child.cloneNode(true));
                }
            } else {
                node.appendChild(valueNode.cloneNode(true));
            }
        } else {
            String string = (String) TypeUtils.convert(value, String.class);
            if (string != null && !string.equals("""")) {
                Node textNode = node.getOwnerDocument().createTextNode(string);
                node.appendChild(textNode);
            }
        }
    }
}","public void test6060() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    iIOMetadataNode0.appendChild(iIOMetadataNode0);
    Locale locale0 = Locale.US;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    // Undeclared exception!
    try {
        dOMNodePointer0.setValue(""C*vME~%hs0YI{&S&w\""Y"");
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.apache.commons.jxpath.ri.model.dom.DOMNodePointer"", e);
    }
}","/**
 * Sets contents of the node to the specified value. If the value is
 * a String, the contents of the node are replaced with this text.
 * If the value is an Element or Document, the children of the
 * node are replaced with the children of the passed node.
 */"
"public boolean isLanguage(String lang) {
    String current = getLanguage();
    if (current == null) {
        return super.isLanguage(lang);
    }
    return current.toUpperCase().startsWith(lang.toUpperCase());
}","public void test6161() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = new Locale(""http"");
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    boolean boolean0 = dOMNodePointer0.isLanguage(""{_l`-[jN"");
    assertFalse(boolean0);
}","/**
 * Returns true if the xml:lang attribute for the current node
 * or its parent has the specified prefix <i>lang</i>.
 * If no node has this prefix, calls <code>super.isLanguage(lang)</code>.
 */"
"public boolean isLeaf() {
    return !node.hasChildNodes();
}","public void test6262() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = new Locale(""http"");
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    boolean boolean0 = dOMNodePointer0.isLeaf();
    assertTrue(boolean0);
}",""
"public boolean isLeaf() {
    return !node.hasChildNodes();
}","public void test6363() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""|tE=\""CvJ=Xn/!"");
    Locale locale0 = Locale.TRADITIONAL_CHINESE;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0, ""|tE=\""CvJ=Xn/!"");
    iIOMetadataNode0.insertBefore(iIOMetadataNode0, iIOMetadataNode0);
    boolean boolean0 = dOMNodePointer0.isLeaf();
    assertFalse(boolean0);
}",""
"public String getDefaultNamespaceURI() {
    if (defaultNamespace == null) {
        Node aNode = node;
        if (aNode instanceof Document) {
            aNode = ((Document) aNode).getDocumentElement();
        }
        while (aNode != null) {
            if (aNode.getNodeType() == Node.ELEMENT_NODE) {
                Attr attr = ((Element) aNode).getAttributeNode(""xmlns"");
                if (attr != null) {
                    defaultNamespace = attr.getValue();
                    break;
                }
            }
            aNode = aNode.getParentNode();
        }
    }
    if (defaultNamespace == null) {
        defaultNamespace = """";
    }
    // TBD: We are supposed to resolve relative URIs to absolute ones.
    return defaultNamespace.equals("""") ? null : defaultNamespace;
}","public void test6464() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""["");
    iIOMetadataNode0.setAttribute(""["", ""["");
    Attr attr0 = iIOMetadataNode0.getAttributeNode(""["");
    Locale locale0 = Locale.FRENCH;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(attr0, locale0, ""["");
    String string0 = dOMNodePointer0.getDefaultNamespaceURI();
    assertNull(string0);
}",""
"public String getDefaultNamespaceURI() {
    if (defaultNamespace == null) {
        Node aNode = node;
        if (aNode instanceof Document) {
            aNode = ((Document) aNode).getDocumentElement();
        }
        while (aNode != null) {
            if (aNode.getNodeType() == Node.ELEMENT_NODE) {
                Attr attr = ((Element) aNode).getAttributeNode(""xmlns"");
                if (attr != null) {
                    defaultNamespace = attr.getValue();
                    break;
                }
            }
            aNode = aNode.getParentNode();
        }
    }
    if (defaultNamespace == null) {
        defaultNamespace = """";
    }
    // TBD: We are supposed to resolve relative URIs to absolute ones.
    return defaultNamespace.equals("""") ? null : defaultNamespace;
}","public void test6565() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = Locale.forLanguageTag("""");
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0, """");
    dOMNodePointer0.getNamespaceURI("""");
    String string0 = dOMNodePointer0.getDefaultNamespaceURI();
    assertNull(string0);
}",""
"public NodePointer createAttribute(JXPathContext context, QName name) {
    if (!(node instanceof Element)) {
        return super.createAttribute(context, name);
    }
    Element element = (Element) node;
    String prefix = name.getPrefix();
    if (prefix != null) {
        String ns = getNamespaceURI(prefix);
        if (ns == null) {
            throw new JXPathException(""Unknown namespace prefix: "" + prefix);
        }
        element.setAttributeNS(ns, name.toString(), """");
    } else {
        if (!element.hasAttribute(name.getName())) {
            element.setAttribute(name.getName(), """");
        }
    }
    NodeIterator it = attributeIterator(name);
    it.setPosition(1);
    return it.getNodePointer();
}","public void test6666() throws Throwable {
    Locale locale0 = Locale.FRANCE;
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0, ""http://www.w3.org/2000/xmlns/"");
    QName qName0 = new QName(""http://www.w3.org/2000/xmlns/"", ""<<unknown namespace>>"");
    dOMNodePointer0.attributeIterator(qName0);
    JXPathContext jXPathContext0 = JXPathContext.newContext((Object) locale0);
    // Undeclared exception!
    try {
        dOMNodePointer0.createAttribute(jXPathContext0, qName0);
        fail(""Expecting exception: RuntimeException"");
    } catch (RuntimeException e) {
        //
        // Unknown namespace prefix: http://www.w3.org/2000/xmlns/
        //
        verifyException(""org.apache.commons.jxpath.ri.model.dom.DOMNodePointer"", e);
    }
}",""
"public String getNamespaceURI(String prefix) {
    if (prefix == null || prefix.equals("""")) {
        return getDefaultNamespaceURI();
    }
    if (prefix.equals(""xml"")) {
        return XML_NAMESPACE_URI;
    }
    if (prefix.equals(""xmlns"")) {
        return XMLNS_NAMESPACE_URI;
    }
    String namespace = null;
    if (namespaces == null) {
        namespaces = new HashMap();
    } else {
        namespace = (String) namespaces.get(prefix);
    }
    if (namespace == null) {
        String qname = ""xmlns:"" + prefix;
        Node aNode = node;
        if (aNode instanceof Document) {
            aNode = ((Document) aNode).getDocumentElement();
        }
        while (aNode != null) {
            if (aNode.getNodeType() == Node.ELEMENT_NODE) {
                Attr attr = ((Element) aNode).getAttributeNode(qname);
                if (attr != null) {
                    namespace = attr.getValue();
                    break;
                }
            }
            aNode = aNode.getParentNode();
        }
        if (namespace == null || namespace.equals("""")) {
            namespace = NodePointer.UNKNOWN_NAMESPACE;
        }
    }
    namespaces.put(prefix, namespace);
    if (namespace == UNKNOWN_NAMESPACE) {
        return null;
    }
    // TBD: We are supposed to resolve relative URIs to absolute ones.
    return namespace;
}","public void test6767() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = Locale.US;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    String string0 = dOMNodePointer0.getNamespaceURI(""xml"");
    assertNotNull(string0);
}",""
"public String getNamespaceURI(String prefix) {
    if (prefix == null || prefix.equals("""")) {
        return getDefaultNamespaceURI();
    }
    if (prefix.equals(""xml"")) {
        return XML_NAMESPACE_URI;
    }
    if (prefix.equals(""xmlns"")) {
        return XMLNS_NAMESPACE_URI;
    }
    String namespace = null;
    if (namespaces == null) {
        namespaces = new HashMap();
    } else {
        namespace = (String) namespaces.get(prefix);
    }
    if (namespace == null) {
        String qname = ""xmlns:"" + prefix;
        Node aNode = node;
        if (aNode instanceof Document) {
            aNode = ((Document) aNode).getDocumentElement();
        }
        while (aNode != null) {
            if (aNode.getNodeType() == Node.ELEMENT_NODE) {
                Attr attr = ((Element) aNode).getAttributeNode(qname);
                if (attr != null) {
                    namespace = attr.getValue();
                    break;
                }
            }
            aNode = aNode.getParentNode();
        }
        if (namespace == null || namespace.equals("""")) {
            namespace = NodePointer.UNKNOWN_NAMESPACE;
        }
    }
    namespaces.put(prefix, namespace);
    if (namespace == UNKNOWN_NAMESPACE) {
        return null;
    }
    // TBD: We are supposed to resolve relative URIs to absolute ones.
    return namespace;
}","public void test6869() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = Locale.GERMANY;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    String string0 = dOMNodePointer0.getNamespaceURI((String) null);
    assertNull(string0);
}",""
"public String getName() {
    return name;
}","public void test6970() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""|tE=\""CvJ=Xn/!"");
    Locale locale0 = Locale.TRADITIONAL_CHINESE;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0, ""|tE=\""CvJ=Xn/!"");
    QName qName0 = dOMNodePointer0.getName();
    NodeNameTest nodeNameTest0 = new NodeNameTest(qName0);
    boolean boolean0 = dOMNodePointer0.testNode((NodeTest) nodeNameTest0);
    assertEquals(""|tE=\""CvJ=Xn/!"", qName0.getName());
}",""
"public boolean testNode(NodeTest test) {
    return testNode(node, test);
}","public void test6971() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""|tE=\""CvJ=Xn/!"");
    Locale locale0 = Locale.TRADITIONAL_CHINESE;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0, ""|tE=\""CvJ=Xn/!"");
    QName qName0 = dOMNodePointer0.getName();
    NodeNameTest nodeNameTest0 = new NodeNameTest(qName0);
    boolean boolean0 = dOMNodePointer0.testNode((NodeTest) nodeNameTest0);
    assertTrue(boolean0);
}",""
"public static boolean testNode(Node node, NodeTest test) {
    if (test == null) {
        return true;
    } else if (test instanceof NodeNameTest) {
        if (node.getNodeType() != Node.ELEMENT_NODE) {
            return false;
        }
        NodeNameTest nodeNameTest = (NodeNameTest) test;
        QName testName = nodeNameTest.getNodeName();
        String namespaceURI = nodeNameTest.getNamespaceURI();
        boolean wildcard = nodeNameTest.isWildcard();
        String testPrefix = testName.getPrefix();
        if (wildcard && testPrefix == null) {
            return true;
        }
        if (wildcard || testName.getName().equals(DOMNodePointer.getLocalName(node))) {
            String nodeNS = DOMNodePointer.getNamespaceURI(node);
            return equalStrings(namespaceURI, nodeNS);
        }
    } else if (test instanceof NodeTypeTest) {
        int nodeType = node.getNodeType();
        switch(((NodeTypeTest) test).getNodeType()) {
            case Compiler.NODE_TYPE_NODE:
                return nodeType == Node.ELEMENT_NODE;
            case Compiler.NODE_TYPE_TEXT:
                return nodeType == Node.CDATA_SECTION_NODE || nodeType == Node.TEXT_NODE;
            case Compiler.NODE_TYPE_COMMENT:
                return nodeType == Node.COMMENT_NODE;
            case Compiler.NODE_TYPE_PI:
                return nodeType == Node.PROCESSING_INSTRUCTION_NODE;
        }
        return false;
    } else if (test instanceof ProcessingInstructionTest) {
        if (node.getNodeType() == Node.PROCESSING_INSTRUCTION_NODE) {
            String testPI = ((ProcessingInstructionTest) test).getTarget();
            String nodePI = ((ProcessingInstruction) node).getTarget();
            return testPI.equals(nodePI);
        }
    }
    return false;
}","public void test7072() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    ProcessingInstructionTest processingInstructionTest0 = new ProcessingInstructionTest(""http"");
    boolean boolean0 = DOMNodePointer.testNode((Node) iIOMetadataNode0, (NodeTest) processingInstructionTest0);
    assertFalse(boolean0);
}",""
"public boolean testNode(NodeTest test) {
    return testNode(node, test);
}","public void test7173() throws Throwable {
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer((Node) null, (Locale) null);
    ProcessingInstructionTest processingInstructionTest0 = new ProcessingInstructionTest(""<<unknown namespace>>"");
    // Undeclared exception!
    try {
        dOMNodePointer0.testNode((NodeTest) processingInstructionTest0);
        fail(""Expecting exception: NullPointerException"");
    } catch (NullPointerException e) {
        //
        // no message in exception (getMessage() returned null)
        //
        verifyException(""org.apache.commons.jxpath.ri.model.dom.DOMNodePointer"", e);
    }
}",""
"public static boolean testNode(Node node, NodeTest test) {
    if (test == null) {
        return true;
    } else if (test instanceof NodeNameTest) {
        if (node.getNodeType() != Node.ELEMENT_NODE) {
            return false;
        }
        NodeNameTest nodeNameTest = (NodeNameTest) test;
        QName testName = nodeNameTest.getNodeName();
        String namespaceURI = nodeNameTest.getNamespaceURI();
        boolean wildcard = nodeNameTest.isWildcard();
        String testPrefix = testName.getPrefix();
        if (wildcard && testPrefix == null) {
            return true;
        }
        if (wildcard || testName.getName().equals(DOMNodePointer.getLocalName(node))) {
            String nodeNS = DOMNodePointer.getNamespaceURI(node);
            return equalStrings(namespaceURI, nodeNS);
        }
    } else if (test instanceof NodeTypeTest) {
        int nodeType = node.getNodeType();
        switch(((NodeTypeTest) test).getNodeType()) {
            case Compiler.NODE_TYPE_NODE:
                return nodeType == Node.ELEMENT_NODE;
            case Compiler.NODE_TYPE_TEXT:
                return nodeType == Node.CDATA_SECTION_NODE || nodeType == Node.TEXT_NODE;
            case Compiler.NODE_TYPE_COMMENT:
                return nodeType == Node.COMMENT_NODE;
            case Compiler.NODE_TYPE_PI:
                return nodeType == Node.PROCESSING_INSTRUCTION_NODE;
        }
        return false;
    } else if (test instanceof ProcessingInstructionTest) {
        if (node.getNodeType() == Node.PROCESSING_INSTRUCTION_NODE) {
            String testPI = ((ProcessingInstructionTest) test).getTarget();
            String nodePI = ((ProcessingInstruction) node).getTarget();
            return testPI.equals(nodePI);
        }
    }
    return false;
}","public void test7274() throws Throwable {
    QName qName0 = new QName(""(mn"");
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""<<unknown namespace>>"");
    NodeNameTest nodeNameTest0 = new NodeNameTest(qName0);
    boolean boolean0 = DOMNodePointer.testNode((Node) iIOMetadataNode0, (NodeTest) nodeNameTest0);
    assertFalse(boolean0);
}",""
"public boolean testNode(NodeTest test) {
    return testNode(node, test);
}","public void test7375() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode();
    Locale locale0 = Locale.GERMANY;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    NodeTypeTest nodeTypeTest0 = new NodeTypeTest(111);
    boolean boolean0 = dOMNodePointer0.testNode((NodeTest) nodeTypeTest0);
    assertFalse(boolean0);
}",""
"public static boolean testNode(Node node, NodeTest test) {
    if (test == null) {
        return true;
    } else if (test instanceof NodeNameTest) {
        if (node.getNodeType() != Node.ELEMENT_NODE) {
            return false;
        }
        NodeNameTest nodeNameTest = (NodeNameTest) test;
        QName testName = nodeNameTest.getNodeName();
        String namespaceURI = nodeNameTest.getNamespaceURI();
        boolean wildcard = nodeNameTest.isWildcard();
        String testPrefix = testName.getPrefix();
        if (wildcard && testPrefix == null) {
            return true;
        }
        if (wildcard || testName.getName().equals(DOMNodePointer.getLocalName(node))) {
            String nodeNS = DOMNodePointer.getNamespaceURI(node);
            return equalStrings(namespaceURI, nodeNS);
        }
    } else if (test instanceof NodeTypeTest) {
        int nodeType = node.getNodeType();
        switch(((NodeTypeTest) test).getNodeType()) {
            case Compiler.NODE_TYPE_NODE:
                return nodeType == Node.ELEMENT_NODE;
            case Compiler.NODE_TYPE_TEXT:
                return nodeType == Node.CDATA_SECTION_NODE || nodeType == Node.TEXT_NODE;
            case Compiler.NODE_TYPE_COMMENT:
                return nodeType == Node.COMMENT_NODE;
            case Compiler.NODE_TYPE_PI:
                return nodeType == Node.PROCESSING_INSTRUCTION_NODE;
        }
        return false;
    } else if (test instanceof ProcessingInstructionTest) {
        if (node.getNodeType() == Node.PROCESSING_INSTRUCTION_NODE) {
            String testPI = ((ProcessingInstructionTest) test).getTarget();
            String nodePI = ((ProcessingInstruction) node).getTarget();
            return testPI.equals(nodePI);
        }
    }
    return false;
}","public void test7476() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""|tE=\""CvJ=Xn/!"");
    boolean boolean0 = DOMNodePointer.testNode((Node) iIOMetadataNode0, (NodeTest) null);
    assertTrue(boolean0);
}",""
"public boolean equals(Object object) {
    if (object == this) {
        return true;
    }
    if (!(object instanceof DOMNodePointer)) {
        return false;
    }
    DOMNodePointer other = (DOMNodePointer) object;
    return node == other.node;
}","public void test7577() throws Throwable {
    BasicVariables basicVariables0 = new BasicVariables();
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""/text()"");
    Locale locale0 = Locale.GERMAN;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    QName qName0 = dOMNodePointer0.getName();
    VariablePointer variablePointer0 = new VariablePointer(basicVariables0, qName0);
    DOMNodePointer dOMNodePointer1 = new DOMNodePointer(variablePointer0, iIOMetadataNode0);
    boolean boolean0 = dOMNodePointer1.equals(dOMNodePointer0);
    assertTrue(boolean0);
}",""
"public String getName() {
    return name;
}","public void test7578() throws Throwable {
    BasicVariables basicVariables0 = new BasicVariables();
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""/text()"");
    Locale locale0 = Locale.GERMAN;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0);
    QName qName0 = dOMNodePointer0.getName();
    VariablePointer variablePointer0 = new VariablePointer(basicVariables0, qName0);
    DOMNodePointer dOMNodePointer1 = new DOMNodePointer(variablePointer0, iIOMetadataNode0);
    boolean boolean0 = dOMNodePointer1.equals(dOMNodePointer0);
    assertEquals(""/text()"", qName0.getName());
}",""
"public boolean isActual() {
    return true;
}","public void test7679() throws Throwable {
    IIOMetadataNode iIOMetadataNode0 = new IIOMetadataNode(""|tE=\""CvJ=Xn/!"");
    Locale locale0 = Locale.TRADITIONAL_CHINESE;
    DOMNodePointer dOMNodePointer0 = new DOMNodePointer(iIOMetadataNode0, locale0, ""|tE=\""CvJ=Xn/!"");
    boolean boolean0 = dOMNodePointer0.isActual();
    assertTrue(boolean0);
}",""
