id,oracleId,label,projectName,packageName,className,javadocTag,methodJavadoc,methodSourceCode,classJavadoc,oracleSoFar,token,tokenClass,tokenInfo,notes
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID,.,Period,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID,!=,EqIneqOperator,,
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,TRUE,BOOLEAN,,"According to the grammar, ""null"", integers and doubles could be next tokens. But ""methodResultID"" is of type primitive boolean, so these tokens are not allowed."
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,FALSE,BOOLEAN,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,o1,MethodArgument,[Object; java.lang],"Even though ""o1"" is not of type ""boolean"", it may be followed by field accesses of method calls that return a boolean"
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,o2,MethodArgument,[Object; java.lang],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,methodResultID,MethodResultID,[boolean;],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,this,This,[Equator; org.apache.commons.collections4],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,AbstractBagDecorator,Class,[AbstractBagDecorator; org.apache.commons.collections4.bag],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,...,...,...,"In this case, we consider only the classes which have static methods or static attributes"
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==,Unmodifiable,Class,[Unmodifiable; org.apache.commons.collections4],
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true,:,Colon,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true,&&,LogicalOperator,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true,||,LogicalOperator,,
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,TRUE,TRUE,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,methodResultID,MethodResultID,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,(,OpeningParenthesis,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,Arrays,ArraysClass,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,this,This,[Equator; org.apache.commons.collections4],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,o1,MethodArgument,[Object; java.lang],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,o2,MethodArgument,[Object; java.lang],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,AbstractBagDecorator,Class,[AbstractBagDecorator; org.apache.commons.collections4.bag],
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,...,...,...,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true :,Unmodifiable,Class,[Unmodifiable; org.apache.commons.collections4],
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) && (o1.equals(o2)) ? methodResultID==true : true,;,SemiColon,,"There are no possible next tokens when a Predicate is simply ""true"""
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,this,This,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,(,OpeningParenthesis,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,;,SemiColon,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,TRUE,TRUE,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,Arrays,ArraysClass,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,t,MethodArgument,[Object; java.lang],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,DSCompiler,Class,[DSCompiler; org.apache.commons.math3.analysis.differentiation],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,...,...,...,
